method,graph,trial,penalty,fdp,tdp,d_cpdag,union_target_error,fit_seconds,metric_seconds,mip_gap,status,error
utigsp,1,3,0.001,0.14285714285714285,0.7142857142857143,3,6,0.07892863312736154,0.0005430709570646286,,ok,
utigsp,1,3,0.01,0.14285714285714285,0.7142857142857143,3,3,0.07843813300132751,0.000561100896447897,,ok,
utigsp,1,3,0.1,0.6923076923076923,0.4285714285714286,13,1,0.08093624608591199,0.0005807890556752682,,ok,
utigsp,1,3,0.2,0.625,0.7142857142857143,12,2,0.10558779025450349,0.0007033119909465313,,ok,
utigsp,1,3,1e-05,0.7142857142857143,0.7142857142857143,7,7,0.07868700288236141,0.0009316429495811462,,ok,
utigsp,1,3,1e-07,0.7142857142857143,0.7142857142857143,6,8,0.09452858287841082,0.0010530930012464523,,ok,
utigsp,1,3,1e-09,0.6,0.4285714285714286,6,8,0.0778585858643055,0.0006708251312375069,,ok,
utigsp,2,3,0.001,0.2222222222222222,0.8823529411764706,6,6,0.17491524992510676,0.001070959959179163,,ok,
utigsp,2,3,0.01,0.16666666666666666,0.9411764705882353,4,4,0.23411767790094018,0.0011686300858855247,,ok,
utigsp,2,3,0.1,0.7446808510638298,0.7058823529411764,40,1,0.16910751070827246,0.001164852175861597,,ok,
utigsp,2,3,0.2,0.8701298701298701,0.5882352941176471,74,1,0.3206913322210312,0.001422397792339325,,ok,
utigsp,2,3,1e-05,0.375,0.7647058823529411,10,12,0.2227398087270558,0.001115357968956232,,ok,
utigsp,2,3,1e-07,0.4375,0.7647058823529411,11,13,0.19939904008060694,0.0012662336230278015,,ok,
utigsp,2,3,1e-09,0.42857142857142855,0.7058823529411764,10,13,0.47218253882601857,0.0015988051891326904,,ok,
utigsp,3,3,0.001,0.17142857142857143,0.8571428571428572,11,10,0.9035570519044995,0.003333945758640766,,ok,
utigsp,3,3,0.01,0.6376811594202898,0.6857142857142857,55,9,0.5473860614001751,0.0034197657369077206,,ok,
utigsp,3,3,0.1,0.898876404494382,0.7428571428571429,249,8,0.7621503607369959,0.004859276115894318,,ok,
utigsp,3,3,0.2,0.952,0.6571428571428571,488,10,1.5208437638357282,0.00661432882770896,,ok,
utigsp,3,3,1e-05,0.42105263157894735,0.6571428571428571,28,15,1.470815574284643,0.003311153966933489,,ok,
utigsp,3,3,1e-07,0.4,0.6285714285714286,27,16,1.3757902360521257,0.003334243781864643,,ok,
utigsp,3,3,1e-09,0.36363636363636365,0.6571428571428571,24,17,2.0742356330156326,0.003489079885184765,,ok,
