method,graph,trial,penalty,fdp,tdp,d_cpdag,union_target_error,fit_seconds,metric_seconds,mip_gap,status,error
mip_profiled,1,9,0.001,0.25,0.7142857142857143,4,1,0.23274487489834428,0.0008000507950782776,0.0,ok,
mip_profiled,1,9,0.0025,0.25,0.7142857142857143,4,1,0.2085708361119032,0.0007162736728787422,0.0,ok,
mip_profiled,1,9,0.005,0.25,0.7142857142857143,4,1,0.2026330870576203,0.0007035969756543636,0.0,ok,
mip_profiled,1,9,0.01,0.25,0.7142857142857143,4,1,0.20086670015007257,0.0006927726790308952,3.447411562818088e-05,ok,
mip_profiled,1,9,0.02,0.0,0.8571428571428572,1,0,0.20085527002811432,0.0007216413505375385,0.0,ok,
mip_profiled,1,9,0.04,0.0,0.8571428571428572,1,0,0.20264530088752508,0.0008778390474617481,0.0,ok,
mip_profiled,1,9,0.08,0.0,0.8571428571428572,1,1,0.19129584496840835,0.0007164566777646542,0.0,ok,
mip_profiled,1,9,0.1,0.2,0.4285714285714286,5,1,0.1922959927469492,0.000680732075124979,0.0,ok,
mip_profiled,1,9,0.16,0.2,0.4285714285714286,5,2,0.18605363368988037,0.0007349960505962372,0.0,ok,
mip_profiled,1,9,0.32,0.3333333333333333,0.1428571428571429,7,4,0.1797510338947177,0.0006660749204456806,0.0,ok,
gnies,1,9,0.005,0.9090909090909091,0.4285714285714286,44,2,26.45036808028817,0.0011360757052898407,,ok,
gnies,1,9,0.01,0.9047619047619048,0.4285714285714286,42,2,24.715835770126432,0.001119749154895544,,ok,
gnies,1,9,0.03,0.8918918918918919,0.4285714285714286,37,2,21.814345071092248,0.0010444028303027153,,ok,
gnies,1,9,0.1,0.8823529411764706,0.4285714285714286,34,2,19.080707613844424,0.0009912909008562565,,ok,
gnies,1,9,0.3,0.8620689655172413,0.4285714285714286,29,4,9.593267180025578,0.0008798078633844852,,ok,
gnies,1,9,1,0.7142857142857143,0.4285714285714286,14,6,2.0380048542283475,0.0007329080253839493,,ok,
gnies,1,9,3,0.5,0.5714285714285714,8,7,1.0918153980746865,0.0007183211855590343,,ok,
gnies,1,9,6,0.14285714285714285,1.0,1,8,0.8096136837266386,0.0006872699595987797,,ok,
gnies,1,9,10,0.14285714285714285,1.0,1,8,0.7299905070103705,0.0006907056085765362,,ok,
gnies,1,9,30,0.4,0.5714285714285714,4,8,0.5519617479294538,0.0007271110080182552,,ok,
mip_profiled,2,9,0.001,0.36363636363636365,0.8235294117647058,11,3,1.6479988410137594,0.0013086199760437012,0.0,ok,
mip_profiled,2,9,0.0025,0.3,0.8235294117647058,9,3,1.5966048804111779,0.0012966170907020569,0.0,ok,
mip_profiled,2,9,0.005,0.2631578947368421,0.8235294117647058,8,3,1.5650837239809334,0.0014814557507634163,0.0,ok,
mip_profiled,2,9,0.01,0.17647058823529413,0.8235294117647058,6,3,1.537759984843433,0.0013045412488281727,0.0,ok,
mip_profiled,2,9,0.02,0.17647058823529413,0.8235294117647058,6,3,1.5013992958702147,0.0012939409352838993,0.0,ok,
mip_profiled,2,9,0.04,0.23529411764705882,0.7647058823529411,8,4,1.5355908130295575,0.0012733968906104565,0.0,ok,
mip_profiled,2,9,0.08,0.17647058823529413,0.8823529411764706,5,4,1.4185956241562963,0.0012019039131700993,0.0,ok,
mip_profiled,2,9,0.1,0.17647058823529413,0.8823529411764706,5,4,1.3993750549852848,0.001214166171848774,0.0,ok,
mip_profiled,2,9,0.16,0.2,0.7647058823529411,7,5,1.3968808092176914,0.001294346060603857,0.0,ok,
mip_profiled,2,9,0.32,0.375,0.2941176470588235,15,7,1.3853974216617644,0.001360883004963398,0.0,ok,
mip_profiled,2,9,0.64,0.5,0.11764705882352944,17,12,1.3836613590829074,0.0010996251367032528,0.0,ok,
gnies,2,9,3,0.6923076923076923,0.47058823529411764,27,11,37.488830506335944,0.0012643509544432163,,ok,
gnies,2,9,5,0.5909090909090909,0.5294117647058824,25,17,14.483787191100419,0.001719438936561346,,ok,
gnies,2,9,7,0.3888888888888889,0.8823529411764706,10,18,11.554199907928705,0.0016226889565587044,,ok,
gnies,2,9,10,0.3888888888888889,0.8823529411764706,10,18,10.751474410761148,0.0015606479719281197,,ok,
gnies,2,9,15,0.3888888888888889,0.8823529411764706,10,18,10.263059170916677,0.0017005042172968388,,ok,
gnies,2,9,20,0.35294117647058826,1.0,7,19,8.147450281772763,0.002449094783514738,,ok,
gnies,2,9,30,0.375,0.9411764705882353,8,19,7.027181386947632,0.0023396569304168224,,ok,
gnies,2,9,50,0.4,0.8823529411764706,9,19,6.044116836972535,0.0022111344151198864,,ok,
gnies,2,9,75,0.6,0.5882352941176471,15,19,4.371885281056166,0.0031517059542238712,,ok,
gnies,2,9,100,0.75,0.47058823529411764,15,19,3.7180557856336236,0.0022008619271218777,,ok,
gnies,2,9,200,0.8,0.2941176470588235,17,19,2.631137488875538,0.001411127857863903,,ok,
mip_profiled,3,9,0.001,0.5897435897435898,0.8857142857142857,50,5,3646.0484993429855,0.003925350960344076,0.004856050754294254,ok_with_gap,
mip_profiled,3,9,0.0025,0.4576271186440678,0.8857142857142857,31,5,3645.9987269812264,0.003700627014040947,0.0026909064360225656,ok_with_gap,
mip_profiled,3,9,0.005,0.41509433962264153,0.8571428571428572,27,5,3644.7057319106534,0.003589911852031946,0.0012228492801593714,ok_with_gap,
mip_profiled,3,9,0.01,0.15789473684210525,0.8857142857142857,10,4,453.25875571602955,0.0034302319400012493,5.721628775654548e-05,ok,
mip_profiled,3,9,0.02,0.05714285714285714,0.9142857142857143,5,4,183.63613195717335,0.0034577189944684505,7.782493402783818e-05,ok,
