method,graph,trial,penalty,fdp,tdp,d_cpdag,union_target_error,fit_seconds,metric_seconds,mip_gap,status,error
mip_profiled,1,10,0.001,0.3333333333333333,0.8571428571428572,4,1,0.29686158522963524,0.0008060778491199017,0.0,ok,
mip_profiled,1,10,0.0025,0.125,0.8571428571428572,2,1,0.2615819717757404,0.0006966656073927879,0.0,ok,
mip_profiled,1,10,0.005,0.125,0.8571428571428572,2,1,0.2656669821590185,0.0006910758092999458,0.0,ok,
mip_profiled,1,10,0.01,0.125,0.8571428571428572,2,1,0.24000967992469668,0.0006391596980392933,0.0,ok,
mip_profiled,1,10,0.02,0.0,0.8571428571428572,1,2,0.2517911768518388,0.0006480910815298557,0.0,ok,
mip_profiled,1,10,0.04,0.0,0.8571428571428572,1,2,0.2423266489058733,0.0006287428550422192,0.0,ok,
mip_profiled,1,10,0.08,0.0,0.8571428571428572,1,1,0.23212479008361697,0.0006315526552498341,0.0,ok,
mip_profiled,1,10,0.1,0.4,0.2857142857142857,7,2,0.23607176495715976,0.0007437709718942642,0.0,ok,
mip_profiled,1,10,0.16,0.4,0.4285714285714286,6,2,0.22947525698691607,0.0006140712648630142,0.0,ok,
mip_profiled,1,10,0.32,0.25,0.2857142857142857,6,3,0.22094170469790697,0.0006059370934963226,0.0,ok,
gnies,1,10,0.005,0.9047619047619048,0.4285714285714286,42,2,20.53090859996155,0.001046747900545597,,ok,
gnies,1,10,0.01,0.9047619047619048,0.4285714285714286,42,2,19.146303011104465,0.0010045282542705536,,ok,
gnies,1,10,0.03,0.9,0.4285714285714286,40,2,16.86324236681685,0.001025795005261898,,ok,
gnies,1,10,0.1,0.875,0.4285714285714286,32,2,12.830162545200437,0.0009452491067349911,,ok,
gnies,1,10,0.3,0.8461538461538461,0.4285714285714286,26,5,7.426761283073574,0.000771727878600359,,ok,
gnies,1,10,1,0.75,0.4285714285714286,16,4,2.860317789018154,0.0006826329044997692,,ok,
gnies,1,10,3,0.5555555555555556,0.5714285714285714,9,7,1.1630355338566005,0.0007179654203355312,,ok,
gnies,1,10,6,0.2857142857142857,0.7142857142857143,4,8,0.7478318838402629,0.0006413813680410385,,ok,
gnies,1,10,10,0.2857142857142857,0.7142857142857143,4,8,0.6517725898884237,0.000650312751531601,,ok,
gnies,1,10,30,0.16666666666666666,0.7142857142857143,3,8,0.5345687409862876,0.0006296574138104916,,ok,
mip_profiled,2,10,0.001,0.36,0.9411764705882353,10,0,1.3708069273270667,0.0012317481450736523,0.0,ok,
mip_profiled,2,10,0.0025,0.2727272727272727,0.9411764705882353,7,0,1.336392316967249,0.0011997711844742298,0.0,ok,
mip_profiled,2,10,0.005,0.25,0.8823529411764706,7,0,1.269854127895087,0.0013305218890309334,0.0,ok,
mip_profiled,2,10,0.01,0.17647058823529413,0.8235294117647058,6,0,1.2108316817320883,0.0011706328950822353,0.0,ok,
mip_profiled,2,10,0.02,0.058823529411764705,0.9411764705882353,2,0,1.2228575269691646,0.0011700978502631187,0.0,ok,
mip_profiled,2,10,0.04,0.058823529411764705,0.9411764705882353,2,2,1.180638528894633,0.0010815570130944252,0.0,ok,
mip_profiled,2,10,0.08,0.058823529411764705,0.9411764705882353,2,3,1.1878545060753822,0.0011554313823580742,0.0,ok,
mip_profiled,2,10,0.1,0.058823529411764705,0.9411764705882353,2,3,1.1298815640620887,0.0010664802975952625,0.0,ok,
mip_profiled,2,10,0.16,0.1875,0.8235294117647058,6,5,1.1192460781894624,0.001204460859298706,0.0,ok,
mip_profiled,2,10,0.32,0.42857142857142855,0.23529411764705888,16,10,1.0899178171530366,0.001060351263731718,0.0,ok,
mip_profiled,2,10,0.64,0.75,0.05882352941176472,19,12,1.0998779307119548,0.0009939270094037056,0.0,ok,
gnies,2,10,3,0.6086956521739131,0.5294117647058824,26,14,23.68553599435836,0.00172333512455225,,ok,
gnies,2,10,5,0.35294117647058826,0.8823529411764706,8,18,10.827626345679164,0.001372781116515398,,ok,
gnies,2,10,7,0.35294117647058826,0.8823529411764706,8,18,10.641575346700847,0.0013854997232556343,,ok,
gnies,2,10,10,0.35294117647058826,1.0,7,19,7.8808439001441,0.002257426269352436,,ok,
gnies,2,10,15,0.35294117647058826,1.0,7,19,7.56175223691389,0.0024032569490373135,,ok,
gnies,2,10,20,0.35294117647058826,1.0,7,19,7.278853429015726,0.002285080961883068,,ok,
gnies,2,10,30,0.35294117647058826,1.0,7,19,7.096634645015001,0.0022625518031418324,,ok,
gnies,2,10,50,0.375,0.9411764705882353,8,19,6.374384249094874,0.002222856041043997,,ok,
