method,graph,trial,penalty,fdp,tdp,d_cpdag,union_target_error,fit_seconds,metric_seconds,mip_gap,status,error
utigsp,1,5,0.001,0.625,0.7142857142857143,7,7,0.0890259169973433,0.0009425170719623566,,ok,
utigsp,1,5,0.01,0.25,0.7142857142857143,4,4,0.10516744013875723,0.0006676414050161839,,ok,
utigsp,1,5,0.1,0.5,0.7142857142857143,8,3,0.10252347216010094,0.0008272822014987469,,ok,
utigsp,1,5,0.2,0.7368421052631579,0.5714285714285714,17,2,0.2364943539723754,0.0009342660196125507,,ok,
utigsp,1,5,1e-05,0.5,0.5714285714285714,4,8,0.08675449714064598,0.0007872763089835644,,ok,
utigsp,1,5,1e-07,0.6,0.4285714285714286,6,8,0.05956239206716418,0.000837479718029499,,ok,
utigsp,1,5,1e-09,0.75,0.4285714285714286,6,8,0.0655070161446929,0.0008211983367800713,,ok,
utigsp,2,5,0.001,0.3333333333333333,0.7647058823529411,10,9,0.3281397009268403,0.001375450287014246,,ok,
utigsp,2,5,0.01,0.5416666666666666,0.7647058823529411,17,5,0.17506573628634214,0.0013568787835538387,,ok,
utigsp,2,5,0.1,0.723404255319149,0.7647058823529411,38,3,0.2376368218101561,0.001394492108374834,,ok,
utigsp,2,5,0.2,0.8860759493670886,0.5294117647058824,78,2,0.38948595803231,0.0015649101696908474,,ok,
utigsp,2,5,1e-05,0.4666666666666667,0.6470588235294117,13,12,0.23341125808656216,0.0012994860298931599,,ok,
utigsp,2,5,1e-07,0.46153846153846156,0.5882352941176471,13,13,0.3612247961573303,0.0014000842347741127,,ok,
utigsp,2,5,1e-09,0.7692307692307693,0.47058823529411764,19,14,0.8585653798654675,0.0016503720544278622,,ok,
utigsp,3,5,0.001,0.1891891891891892,0.8571428571428572,12,9,10.79836050560698,0.003439566120505333,,ok,
utigsp,3,5,0.01,0.43137254901960786,0.8285714285714285,29,6,1.5925282309763134,0.0034745438024401665,,ok,
utigsp,3,5,0.1,0.9405594405594405,0.4571428571428572,288,5,0.9908118275925517,0.0055237566120922565,,ok,
utigsp,3,5,0.2,0.9704142011834319,0.4,513,7,1.6484494982287288,0.008015395142138004,,ok,
utigsp,3,5,1e-05,0.32432432432432434,0.7714285714285715,20,13,3.302544034086168,0.0036630118265748024,,ok,
utigsp,3,5,1e-07,0.5277777777777778,0.5714285714285714,34,15,1.795278202276677,0.00398502079769969,,ok,
utigsp,3,5,1e-09,0.41935483870967744,0.6285714285714286,26,18,1.2808910449966788,0.004785794299095869,,ok,
